| Series   |   Mass |   Trise |   kpush | EOS   |   EOS int |     xi175 |    xi200 |   Outcome |   M_rem |   M_collapse |   M_Fe |   M_CO |   M_He |    M_H |      E_exp | t_exp            | machine   | working_dir                                                                                              | target_dir                                                                                               |
| w        |   33   |     0.4 |  3.283  | SFHx  |         2 |  0.965252 | 0.483663 |         0 | 1.63153 |       13.239 |  1.562 | 10.396 | 11.599 |  1.64  |  0.920632  | 0.39314467865513 | zwicky    | /home/newolfe/sneos_runs_hydro/w33.0_SFHx_3VXQyTBc                                                       | /nucastro3/SNEOS/hydro/SFHx/w_series/w33.0_SFHx_3VXQyTBc                                                 |
| w        |   16   |     0.4 |  4.241  | SFHx  |         2 |  0.311624 | 0.217545 |         0 | 1.36475 |       13.595 |  1.376 |  3.436 |  4.65  |  8.944 |  1.16127   | 0.33839253802558 | zwicky    | /home/newolfe/sneos_runs_hydro/w16.0_SFHx_8fuRsm5m                                                       | /nucastro3/SNEOS/hydro/SFHx/w_series/w16.0_SFHx_8fuRsm5m                                                 |
| u        |   12   |     0.4 |  4.038  | SFHx  |         2 |  0.312336 | 0.166682 |         0 | 1.39617 |       12     |  1.365 |  2.3   |  3.39  |  8.609 |  1.14384   | 0.41499086644042 | zwicky    | /home/newolfe/sneos_runs_hydro/u12.0_SFHx_H2O5O3KG                                                       | /nucastro3/SNEOS/hydro/SFHx/u_series/u12.0_SFHx_H2O5O3KG                                                 |
| w        |   29   |     0.4 |  4.285  | SFHx  |         2 |  0.510765 | 0.315068 |         0 | 1.4774  |       14.17  |  1.473 |  8.681 |  9.924 |  4.246 |  1.00372   | 0.33628012398963 | zwicky    | /home/newolfe/sneos_runs_hydro/w29.0_SFHx_Gi9g1iFN                                                       | /nucastro3/SNEOS/hydro/SFHx/w_series/w29.0_SFHx_Gi9g1iFN                                                 |
| s        |   37   |     0.4 |  3.252  | SFHx  |         2 |  0.760167 | 0.486748 |         0 | 1.59151 |        9.72  |  1.465 |  8.255 |  0     |  0     |  1.40227   | 0.43069539630838 | zwicky    | /home/newolfe/sneos_runs_hydro/s37.0_SFHx_jK2zz0cu                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s37.0_SFHx_jK2zz0cu                                                 |
| w        |   18   |     0.4 |  4.159  | SFHx  |         2 |  0.713271 | 0.358066 |         0 | 1.55898 |       14.824 |  1.48  |  4.158 |  5.418 |  9.407 |  1.6975    | 0.38705836254397 | zwicky    | /home/newolfe/sneos_runs_hydro/w18.0_SFHx_ci32ZeFE                                                       | /nucastro3/SNEOS/hydro/SFHx/w_series/w18.0_SFHx_ci32ZeFE                                                 |
| w        |   15   |     0.4 |  4.271  | SFHx  |         2 |  0.556202 | 0.321862 |         0 | 1.48688 |       12.792 |  1.35  |  3.102 |  4.303 |  8.489 |  1.78467   | 0.40217584510382 | zwicky    | /home/newolfe/sneos_runs_hydro/w15.0_SFHx_O97AqHsk                                                       | /nucastro3/SNEOS/hydro/SFHx/w_series/w15.0_SFHx_O97AqHsk                                                 |
| s        |   35   |     0.4 |  4.266  | SFHx  |         2 |  0.561764 | 0.323816 |         0 | 1.49557 |       10.64  |  1.488 |  9.152 |  0     |  0     |  1.01545   | 0.33603682589655 | zwicky    | /home/newolfe/sneos_runs_hydro/s35.0_SFHx_kY7bXsIr                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s35.0_SFHx_kY7bXsIr                                                 |
| u        |   11   |     0.4 |  3.36   | SFHx  |         2 |  0.209789 | 0.075372 |         0 | 1.3494  |       11     |  1.284 |  2.039 |  3.045 |  7.955 |  0.77517   | 0.47956593314557 | zwicky    | /home/newolfe/sneos_runs_hydro/u11.0_SFHx_h13XxPP3                                                       | /nucastro3/SNEOS/hydro/SFHx/u_series/u11.0_SFHx_h13XxPP3                                                 |
| w        |   13   |     0.4 |  4.106  | BHBlp |         3 |  0.359548 | 0.180756 |         0 | 1.45094 |       11.402 |  1.398 |  2.486 |  3.613 |  7.79  |  1.20837   | 0.41236123931390 | zwicky    | /home/newolfe/sneos_runs_hydro/w13.0_BHBlp_ifPxcPgH                                                      | /nucastro3/SNEOS/hydro/BHBlp/w_series/w13.0_BHBlp_ifPxcPgH                                               |
| s        |   36   |     0.4 |  4.206  | BHBlp |         3 |  0.617546 | 0.345112 |         0 | 1.53348 |       10.303 |  1.486 |  8.817 |  0     |  0     |  1.06406   | 0.37619824226911 | zwicky    | /home/newolfe/sneos_runs_hydro/s36.0_BHBlp_TQRLMX3J                                                      | /nucastro3/SNEOS/hydro/BHBlp/s_series/s36.0_BHBlp_TQRLMX3J                                               |
| w        |   32   |     0.4 |  3.805  | TM1   |         4 |  0.866956 | 0.422401 |         0 | 1.61614 |       13.414 |  1.536 | 10.07  | 11.27  |  2.144 |  1.20733   | 0.36935839631930 | zwicky    | /home/newolfe/sneos_runs_hydro/w32.0_TM1_e9nzr90z                                                        | /nucastro3/SNEOS/hydro/TM1/w_series/w32.0_TM1_e9nzr90z                                                   |
| w        |   31   |     0.4 |  4.185  | TM1   |         4 |  0.646014 | 0.351044 |         0 | 1.54938 |       13.634 |  1.488 |  9.611 | 10.821 |  2.813 |  1.237     | 0.34436271432105 | zwicky    | /home/newolfe/sneos_runs_hydro/w31.0_TM1_pqzYqL9j                                                        | /nucastro3/SNEOS/hydro/TM1/w_series/w31.0_TM1_pqzYqL9j                                                   |
| w        |   25   |     0.4 |  2.438  | TM1   |         4 |  1.10336  | 0.555811 |         0 | 1.7284  |       15.839 |  1.6   |  6.981 |  8.238 |  7.601 |  0.821486  | 0.45357064490644 | zwicky    | /home/newolfe/sneos_runs_hydro/w25.0_TM1_uH1rYR7R                                                        | /nucastro3/SNEOS/hydro/TM1/w_series/w25.0_TM1_uH1rYR7R                                                   |
| w        |   28   |     0.4 |  3.928  | NL3   |         5 |  0.595717 | 0.403821 |         0 | 1.54677 |       15.174 |  1.482 |  8.27  |  9.498 |  5.676 |  1.66139   | 0.42006524482912 | zwicky    | /home/newolfe/sneos_runs_hydro/w28.0_NL3_uXbImus5                                                        | /nucastro3/SNEOS/hydro/NL3/w_series/w28.0_NL3_uXbImus5                                                   |
| u        |   16   |     0.4 |  3.871  | NL3   |         5 |  0.71175  | 0.412725 |         0 | 1.58869 |       15.998 |  1.4   |  3.261 |  4.655 | 11.343 |  1.86594   | 0.40234523389947 | zwicky    | /home/newolfe/sneos_runs_hydro/u16.0_NL3_CJIpOqoI                                                        | /nucastro3/SNEOS/hydro/NL3/u_series/u16.0_NL3_CJIpOqoI                                                   |
| z        |   19   |     0.4 |  4.319  | BHBlp |         3 |  0.420057 | 0.263983 |         0 | 1.45013 |       19.002 |  1.474 |  4.039 |  5.254 | 13.748 |  1.20191   | 0.32942043700374 | zwicky    | /home/newolfe/sneos_runs_hydro/z19.0_BHBlp_3lLlnscW                                                      | /nucastro3/SNEOS/hydro/BHBlp/z_series/z19.0_BHBlp_3lLlnscW                                               |
| s        |   37   |     0.4 |  3.306  | BHBlp |         3 |  0.747164 | 0.481342 |         0 | 1.63227 |        9.72  |  1.465 |  8.255 |  0     |  0     |  1.25464   | 0.47510815307983 | zwicky    | /home/newolfe/sneos_runs_hydro/s37.0_BHBlp_aCPg9sXy                                                      | /nucastro3/SNEOS/hydro/BHBlp/s_series/s37.0_BHBlp_aCPg9sXy                                               |
| w        |   31   |     0.4 |  4.171  | NL3   |         5 |  0.657204 | 0.355043 |         0 | 1.55006 |       13.634 |  1.488 |  9.611 | 10.821 |  2.813 |  1.27529   | 0.34236557122969 | zwicky    | /home/newolfe/sneos_runs_hydro/w31.0_NL3_oUUr45RO                                                        | /nucastro3/SNEOS/hydro/NL3/w_series/w31.0_NL3_oUUr45RO                                                   |
| s        |   22   |     0.4 |  4.304  | NL3   |         5 |  0.364113 | 0.247997 |         0 | 1.4313  |       14.417 |  1.442 |  5.649 |  6.95  |  7.467 |  1.3384    | 0.32904816511130 | zwicky    | /home/newolfe/sneos_runs_hydro/s22.0_NL3_HL3AyjK4                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s22.0_NL3_HL3AyjK4                                                   |
| u        |   26   |     0.4 |  3.007  | NL3   |         5 |  1.02512  | 0.509652 |         0 | 1.70162 |       25.991 |  1.589 |  6.993 |  8.688 | 17.303 |  0.762606  | 0.39433323097461 | zwicky    | /home/newolfe/sneos_runs_hydro/u26.0_NL3_9EkdUxeM                                                        | /nucastro3/SNEOS/hydro/NL3/u_series/u26.0_NL3_9EkdUxeM                                                   |
| w        |   28   |     0.4 |  3.82   | TM1   |         4 |  0.622998 | 0.420311 |         0 | 1.54938 |       15.174 |  1.482 |  8.27  |  9.498 |  5.676 |  1.55819   | 0.42780330324021 | zwicky    | /home/newolfe/sneos_runs_hydro/w28.0_TM1_XyFVxF6h                                                        | /nucastro3/SNEOS/hydro/TM1/w_series/w28.0_TM1_XyFVxF6h                                                   |
| u        |   14   |     0.4 |  4.319  | TM1   |         4 |  0.520179 | 0.264437 |         0 | 1.49925 |       13.999 |  1.477 |  2.783 |  4.02  |  9.979 |  1.7802    | 0.40808838625518 | zwicky    | /home/newolfe/sneos_runs_hydro/u14.0_TM1_FuBAI1S0                                                        | /nucastro3/SNEOS/hydro/TM1/u_series/u14.0_TM1_FuBAI1S0                                                   |
| z        |   20   |     0.4 |  4.29   | BHBlp |         3 |  0.392238 | 0.239255 |         0 | 1.44606 |       20.002 |  1.484 |  4.551 |  5.816 | 14.186 |  1.09341   | 0.34515722107714 | zwicky    | /home/newolfe/sneos_runs_hydro/z20.0_BHBlp_TQ9gjvmR                                                      | /nucastro3/SNEOS/hydro/BHBlp/z_series/z20.0_BHBlp_TQ9gjvmR                                               |
| s        |   26   |     0.4 |  2.18   | NL3   |         5 |  1.09653  | 0.574382 |         0 | 1.75219 |       12.942 |  1.61  |  6.869 |  8.67  |  4.272 |  0.66431   | 0.47670308308830 | zwicky    | /home/newolfe/sneos_runs_hydro/s26.0_NL3_RgTaEEwI                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s26.0_NL3_RgTaEEwI                                                   |
| w        |   15   |     0.4 |  4.278  | BHBlp |         3 |  0.572953 | 0.318616 |         0 | 1.51819 |       12.792 |  1.35  |  3.102 |  4.303 |  8.489 |  1.71179   | 0.43761275880308 | zwicky    | /home/newolfe/sneos_runs_hydro/w15.0_BHBlp_jiYECDot                                                      | /nucastro3/SNEOS/hydro/BHBlp/w_series/w15.0_BHBlp_jiYECDot                                               |
| z        |   31   |     0.4 |  2.237  | BHBlp |         3 |  1.04083  | 0.570396 |         0 | 1.73932 |       31.003 |  1.561 |  9.62  | 11.155 | 19.848 |  0.36069   | 0.54650489276714 | zwicky    | /home/newolfe/sneos_runs_hydro/z31.0_BHBlp_65e9uWc1                                                      | /nucastro3/SNEOS/hydro/BHBlp/z_series/z31.0_BHBlp_65e9uWc1                                               |
| z        |   14   |     0.4 |  3.962  | BHBlp |         3 |  0.318603 | 0.153055 |         0 | 1.43952 |       14.001 |  1.397 |  2.315 |  3.308 | 10.693 |  0.999768  | 0.41098618248494 | zwicky    | /home/newolfe/sneos_runs_hydro/z14.0_BHBlp_9iQvk6fm                                                      | /nucastro3/SNEOS/hydro/BHBlp/z_series/z14.0_BHBlp_9iQvk6fm                                               |
| s        |   17   |     0.4 |  4.274  | NL3   |         5 |  0.351761 | 0.230982 |         0 | 1.40279 |       13.838 |  1.404 |  3.626 |  4.864 |  8.974 |  1.45355   | 0.33324990089747 | zwicky    | /home/newolfe/sneos_runs_hydro/s17.0_NL3_8xeyuskz                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s17.0_NL3_8xeyuskz                                                   |
| s        |   22   |     0.4 |  4.303  | TM1   |         4 |  0.362377 | 0.247278 |         0 | 1.4329  |       14.417 |  1.442 |  5.649 |  6.95  |  7.467 |  1.28588   | 0.33390871724085 | zwicky    | /home/newolfe/sneos_runs_hydro/s22.0_TM1_5uUUkqdJ                                                        | /nucastro3/SNEOS/hydro/TM1/s_series/s22.0_TM1_5uUUkqdJ                                                   |
| s        |   19   |     0.4 |  4.158  | NL3   |         5 |  0.686316 | 0.358208 |         0 | 1.5895  |       15.035 |  1.588 |  4.367 |  5.617 |  9.418 |  1.89149   | 0.39445323744873 | zwicky    | /home/newolfe/sneos_runs_hydro/s19.0_NL3_jS2S1n7B                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s19.0_NL3_jS2S1n7B                                                   |
| u        |   19   |     0.4 |  4.143  | NL3   |         5 |  0.311346 | 0.189145 |         0 | 1.44387 |       18.997 |  1.451 |  4.356 |  5.892 | 13.105 |  1.17665   | 0.29866073398303 | zwicky    | /home/newolfe/sneos_runs_hydro/u19.0_NL3_W0f3iTPe                                                        | /nucastro3/SNEOS/hydro/NL3/u_series/u19.0_NL3_W0f3iTPe                                                   |
| w        |   21   |     0.4 |  4.182  | TM1   |         4 |  0.30596  | 0.199191 |         0 | 1.3886  |       16.161 |  1.458 |  5.314 |  6.62  |  9.541 |  1.13664   | 0.36430303016794 | zwicky    | /home/newolfe/sneos_runs_hydro/w21.0_TM1_CKk4DAIQ                                                        | /nucastro3/SNEOS/hydro/TM1/w_series/w21.0_TM1_CKk4DAIQ                                                   |
| s        |   11   |     0.4 |  2.634  | BHBlp |         3 |  0.060216 | 0.010333 |         0 | 1.28665 |       10.612 |  1.228 |  1.745 |  2.776 |  7.837 |  0.584238  | 0.38871144386450 | zwicky    | /home/newolfe/sneos_runs_hydro/s11.0_BHBlp_OKTy06lv                                                      | /nucastro3/SNEOS/hydro/BHBlp/s_series/s11.0_BHBlp_OKTy06lv                                               |
| s        |   27   |     0.4 |  4.274  | NL3   |         5 |  0.517091 | 0.32014  |         0 | 1.51292 |       12.45  |  1.507 |  7.196 |  9.095 |  3.355 |  1.20635   | 0.32269232150396 | zwicky    | /home/newolfe/sneos_runs_hydro/s27.0_NL3_laCrEf5o                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s27.0_NL3_laCrEf5o                                                   |
| s        |   12   |     0.4 |  3.156  | NL3   |         5 |  0.175276 | 0.05508  |         0 | 1.33947 |       10.924 |  1.274 |  1.97  |  3.01  |  7.914 |  0.805007  | 0.48951888132687 | zwicky    | /home/newolfe/sneos_runs_hydro/s12.0_NL3_tqrinVec                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s12.0_NL3_tqrinVec                                                   |
| u        |   24   |     0.4 |  1.62   | NL3   |         5 |  1.17823  | 0.611132 |         0 | 1.79044 |       23.993 |  1.625 |  6.174 |  7.825 | 16.168 |  0.484444  | 0.54659521334779 | zwicky    | /home/newolfe/sneos_runs_hydro/u24.0_NL3_wlNRK3ZO                                                        | /nucastro3/SNEOS/hydro/NL3/u_series/u24.0_NL3_wlNRK3ZO                                                   |
| u        |   27   |     0.4 |  3.409  | NL3   |         5 |  1.01626  | 0.470704 |         0 | 1.68952 |       26.99  |  1.605 |  7.356 |  9.07  | 17.919 |  0.892886  | 0.37236275603940 | zwicky    | /home/newolfe/sneos_runs_hydro/u27.0_NL3_qJ00O8Ap                                                        | /nucastro3/SNEOS/hydro/NL3/u_series/u27.0_NL3_qJ00O8Ap                                                   |
| u        |   11   |     0.4 |  3.362  | NL3   |         5 |  0.210763 | 0.075544 |         0 | 1.37076 |       11     |  1.284 |  2.039 |  3.045 |  7.955 |  0.937218  | 0.46501890982344 | zwicky    | /home/newolfe/sneos_runs_hydro/u11.0_NL3_9GELjnzl                                                        | /nucastro3/SNEOS/hydro/NL3/u_series/u11.0_NL3_9GELjnzl                                                   |
